12,15,23.9041838429589
12,16,23.9041838429589
12,17,23.9041838429589
12,18,23.9041838429589
12,19,23.9041838429589
12,20,23.9041838429589
12,21,23.9041838429589
12,22,23.9041838429589
12,23,23.9041838429589
12,24,23.9041838429589
13,1,3.732
13,2,3.732
13,3,3.732
13,4,3.732
13,5,3.732
13,6,3.732
13,7,3.732
13,8,18.5695964399608
13,9,18.5695964399608
13,10,18.5695964399608
13,11,18.5695964399608
13,12,18.5695964399608
13,13,18.5695964399608
13,14,18.5695964399608
13,15,18.5695964399608
13,16,18.5695964399608
13,17,18.5695964399608
13,18,18.5695964399608
13,19,18.5695964399608
13,20,18.5695964399608
13,21,18.5695964399608
13,22,18.5695964399608
13,23,18.5695964399608
13,24,18.5695964399608
14,1,3.732
14,2,3.732
14,3,3.732
14,4,3.732
14,5,3.732
14,6,3.732
14,7,3.732
14,8,16.3958784731107
14,9,16.3958784731107
14,10,16.3958784731107
14,11,16.3958784731107
14,12,16.3958784731107
14,13,16.3958784731107
14,14,16.3958784731107
14,15,16.3958784731107
14,16,16.3958784731107
14,17,16.3958784731107
14,18,16.3958784731107
14,19,16.3958784731107
14,20,16.3958784731107
14,21,16.3958784731107
14,22,16.3958784731107
14,23,16.3958784731107
14,24,16.3958784731107
15,1,3.732
15,2,3.732
15,3,3.732
15,4,3.732
15,5,3.732
15,6,3.732
15,7,3.732
15,8,27.589805467992
15,9,27.589805467992
15,10,27.589805467992
15,11,27.589805467992
15,12,27.589805467992
15,13,27.589805467992
15,14,27.589805467992
15,15,27.589805467992
15,16,27.589805467992
15,17,27.589805467992
15,18,27.589805467992
15,19,27.589805467992
15,20,27.589805467992
15,21,27.589805467992
15,22,27.589805467992
15,23,27.589805467992
15,24,27.589805467992
16,1,3.732
16,2,3.732
16,3,3.732
16,4,3.732
16,5,3.732
16,6,3.732
16,7,3.732
16,8,28.6980103552466
16,9,28.6980103552466
16,10,28.6980103552466
16,11,28.6980103552466
16,12,28.6980103552466
16,13,28.6980103552466
16,14,28.6980103552466
16,15,28.6980103552466
16,16,28.6980103552466
16,17,28.6980103552466
16,18,28.6980103552466
16,19,28.6980103552466
16,20,28.6980103552466
16,21,28.6980103552466
16,22,28.6980103552466
16,23,28.6980103552466
16,24,28.6980103552466
17,1,3.732
17,2,3.732
17,3,3.732
17,4,3.732
17,5,3.732
17,6,3.732
17,7,3.732
17,8,4.20632629921668
17,9,4.20632629921668
17,10,4.20632629921668
17,11,4.20632629921668
17,12,4.20632629921668
17,13,4.20632629921668
17,14,4.20632629921668
17,15,4.20632629921668
17,16,4.20632629921668
17,17,4.20632629921668
17,18,4.20632629921668
17,19,4.20632629921668
17,20,4.20632629921668
17,21,4.20632629921668
17,22,4.20632629921668
17,23,4.20632629921668
17,24,4.20632629921668
18,1,3.732
18,2,3.732
18,3,3.732
18,4,3.732
18,5,3.732
18,6,3.732
18,7,3.732
18,8,41.7105224272574
18,9,41.7105224272574
18,10,41.7105224272574
18,11,41.7105224272574
18,12,41.7105224272574
18,13,41.7105224272574
18,14,41.7105224272574
18,15,41.7105224272574
18,16,41.7105224272574
18,17,41.7105224272574
18,18,41.7105224272574
18,19,41.7105224272574
18,20,41.7105224272574
18,21,41.7105224272574
18,22,41.7105224272574
18,23,41.7105224272574
18,24,41.7105224272574
19,1,3.732
19,2,3.732
19,3,3.732
19,4,3.732
19,5,3.732
19,6,3.732
19,7,3.732
19,8,8.2641890522647
19,9,8.2641890522647
19,10,8.2641890522647
19,11,8.2641890522647
19,12,8.2641890522647
19,13,8.2641890522647
19,14,8.2641890522647
19,15,8.2641890522647
19,16,8.2641890522647
19,17,8.2641890522647
19,18,8.2641890522647
19,19,8.2641890522647
19,20,8.2641890522647
19,21,8.2641890522647
19,22,8.2641890522647
19,23,8.2641890522647
19,24,8.2641890522647
20,1,3.732
20,2,3.732
20,3,3.732
20,4,3.732
20,5,3.732
20,6,3.732
20,7,3.732
20,8,7.15439548673452
20,9,7.15439548673452
20,10,7.15439548673452
20,11,7.15439548673452
20,12,7.15439548673452
20,13,7.15439548673452
20,14,7.15439548673452
20,15,7.15439548673452
20,16,7.15439548673452
20,17,7.15439548673452
20,18,7.15439548673452
20,19,7.15439548673452
20,20,7.15439548673452
20,21,7.15439548673452
20,22,7.15439548673452
20,23,7.15439548673452
20,24,7.15439548673452
21,1,3.732
21,2,3.732
21,3,3.732
21,4,3.732
21,5,3.732
21,6,3.732
21,7,3.732
21,8,11.7762148773389
21,9,11.7762148773389
21,10,11.7762148773389
21,11,11.7762148773389
21,12,11.7762148773389
21,13,11.7762148773389
21,14,11.7762148773389
21,15,11.7762148773389
21,16,11.7762148773389
21,17,11.7762148773389
21,18,11.7762148773389
21,19,11.7762148773389
21,20,11.7762148773389
21,21,11.7762148773389
21,22,11.7762148773389
21,23,11.7762148773389
21,24,11.7762148773389
22,1,3.732
22,2,3.732
22,3,3.732
22,4,3.732
22,5,3.732
22,6,3.732
22,7,3.732
22,8,39.3040237860218
22,9,39.3040237860218
22,10,39.3040237860218
22,11,39.3040237860218
22,12,39.3040237860218
22,13,39.3040237860218
22,14,39.3040237860218
22,15,39.3040237860218
22,16,39.3040237860218
22,17,39.3040237860218
22,18,39.3040237860218
22,19,39.3040237860218
22,20,39.3040237860218
22,21,39.3040237860218
22,22,39.3040237860218
22,23,39.3040237860218
22,24,39.3040237860218
23,1,3.732
23,2,3.732
23,3,3.732
23,4,3.732
23,5,3.732
23,6,3.732
23,7,3.732
23,8,32.8644681149906
23,9,32.8644681149906
23,10,32.8644681149906
23,11,32.8644681149906
23,12,32.8644681149906
23,13,32.8644681149906
23,14,32.8644681149906
23,15,32.8644681149906
23,16,32.8644681149906
23,17,32.8644681149906
23,18,32.8644681149906
23,19,32.8644681149906
23,20,32.8644681149906
23,21,32.8644681149906
23,22,32.8644681149906
23,23,32.8644681149906
23,24,32.8644681149906
24,1,3.732
24,2,3.732
24,3,3.732
24,4,3.732
24,5,3.732
24,6,3.732
24,7,3.732
24,8,29.9641362403483
24,9,29.9641362403483
24,10,29.9641362403483
24,11,29.9641362403483
24,12,29.9641362403483
24,13,29.9641362403483
24,14,29.9641362403483
24,15,29.9641362403483
24,16,29.9641362403483
24,17,29.9641362403483
24,18,29.9641362403483
24,19,29.9641362403483
24,20,29.9641362403483
24,21,29.9641362403483
24,22,29.9641362403483
24,23,29.9641362403483
24,24,29.9641362403483
25,1,3.732
25,2,3.732
25,3,3.732
25,4,3.732
25,5,3.732
25,6,3.732
25,7,3.732
25,8,16.3724972150392
25,9,16.3724972150392
25,10,16.3724972150392
25,11,16.3724972150392
25,12,16.3724972150392
25,13,16.3724972150392
25,14,16.3724972150392
25,15,16.3724972150392
25,16,16.3724972150392
25,17,16.3724972150392
25,18,16.3724972150392
25,19,16.3724972150392
25,20,16.3724972150392
25,21,16.3724972150392
25,22,16.3724972150392
25,23,16.3724972150392
25,24,16.3724972150392
26,1,3.732
26,2,3.732
26,3,3.732
26,4,3.732
26,5,3.732
26,6,3.732
26,7,3.732
26,8,37.8105207748583
26,9,37.8105207748583
26,10,37.8105207748583
26,11,37.8105207748583
26,12,37.8105207748583
26,13,37.8105207748583
26,14,37.8105207748583
26,15,37.8105207748583
26,16,37.8105207748583
26,17,37.8105207748583
26,18,37.8105207748583
26,19,37.8105207748583
26,20,37.8105207748583
26,21,37.8105207748583
26,22,37.8105207748583
26,23,37.8105207748583
26,24,37.8105207748583
27,1,3.732
27,2,3.732
27,3,3.732
27,4,3.732
27,5,3.732
27,6,3.732
27,7,3.732
27,8,14.7345930859759
27,9,14.7345930859759
27,10,14.7345930859759
27,11,14.7345930859759
27,12,14.7345930859759
27,13,14.7345930859759
27,14,14.7345930859759
27,15,14.7345930859759
27,16,14.7345930859759
27,17,14.7345930859759
27,18,14.7345930859759
27,19,14.7345930859759
27,20,14.7345930859759
27,21,14.7345930859759
27,22,14.7345930859759
27,23,14.7345930859759
27,24,14.7345930859759
28,1,3.732
28,2,3.732
28,3,3.732
28,4,3.732
28,5,3.732
28,6,3.732
28,7,3.732
28,8,38.9863228460854
28,9,38.9863228460854
28,10,38.9863228460854
28,11,38.9863228460854
28,12,38.9863228460854
28,13,38.9863228460854
28,14,38.9863228460854
28,15,38.9863228460854
28,16,38.9863228460854
28,17,38.9863228460854
28,18,38.9863228460854
28,19,38.9863228460854
28,20,38.9863228460854
28,21,38.9863228460854
28,22,38.9863228460854
28,23,38.9863228460854
28,24,38.9863228460854
29,1,3.732
29,2,3.732
29,3,3.732
29,4,3.732
29,5,3.732
29,6,3.732
29,7,3.732
29,8,17.3975049627493
29,9,17.3975049627493
29,10,17.3975049627493
29,11,17.3975049627493
29,12,17.3975049627493
29,13,17.3975049627493
29,14,17.3975049627493
29,15,17.3975049627493
29,16,17.3975049627493
29,17,17.3975049627493
29,18,17.3975049627493
29,19,17.3975049627493
29,20,17.3975049627493
29,21,17.3975049627493
29,22,17.3975049627493
29,23,17.3975049627493
29,24,17.3975049627493
30,1,3.732
30,2,3.732
30,3,3.732
30,4,3.732
30,5,3.732
30,6,3.732
30,7,3.732
30,8,23.6959430687213
30,9,23.6959430687213
30,10,23.6959430687213
30,11,23.6959430687213
30,12,23.6959430687213
30,13,23.6959430687213
30,14,23.6959430687213
30,15,23.6959430687213
30,16,23.6959430687213
30,17,23.6959430687213
30,18,23.6959430687213
30,19,23.6959430687213
30,20,23.6959430687213
30,21,23.6959430687213
30,22,23.6959430687213
30,23,23.6959430687213
30,24,23.6959430687213
